steps,mean_exact,var_exact,mean_independent_modes,var_independent_modes,num_circuits
0,0.5,0.2500000000000008,0.5,0.2500000000000007,10
1,0.39246030182579894,0.17737388892534067,0.39246030182579905,0.27221941986776754,10
2,0.46373362224280185,0.23960477713674438,0.46373362224280157,0.34472699266831625,10
3,0.3904570012540458,0.27268045455380974,0.3904570012540457,0.3257752267117556,10
4,0.5232607257128083,0.2541549441417029,0.5232607257128085,0.34337540379552534,10
5,0.5616961972106035,0.2681422168910636,0.5616961972106036,0.3826741606950058,10
6,0.599800337219693,0.25199288473729675,0.5998003372196928,0.35350480149115526,10
7,0.5590717221333155,0.2677304704105898,0.5590717221333152,0.3872089687105909,10
8,0.4256626710508139,0.279006001670682,0.4256626710508139,0.3877525223225877,10
9,0.42507182679006983,0.29622905766311414,0.42507182679006983,0.405634217644106,10
10,0.40987543440439217,0.300170155133964,0.40987543440439245,0.39784558199549025,10
11,0.47025991643402676,0.3321835724777721,0.47025991643402676,0.45659540965421286,10
12,0.5080649797705525,0.2829562202899324,0.5080649797705525,0.42915276452879175,10
13,0.5155179958814691,0.333514946103927,0.515517995881469,0.45057709431173654,10
14,0.46994108320119066,0.327301466959451,0.46994108320119077,0.4668716707288148,10
15,0.4278217645229089,0.33918052704193447,0.4278217645229089,0.4748748350660982,10
16,0.49996386583078445,0.3121683485785808,0.49996386583078467,0.4552374633024325,10
17,0.4623644959790288,0.3456684075584554,0.46236449597902896,0.46139469785829307,10
18,0.53378251321026,0.29320601925760853,0.53378251321026,0.435179635119033,10
19,0.4270631731656322,0.3174505775455822,0.4270631731656323,0.4387647996431003,10
20,0.45875608255726574,0.31021176857972604,0.4587560825572658,0.437351076162172,10
